drugbank_id,drug_name,enzyme_id,enzyme_name,actions,inhibition_strength,induction_strength,organism,gene_name,uniprot_id
DB00471,Montelukast,,Cytochrome P450 2A6,,,,,,
DB00471,Montelukast,,Cytochrome P450 3A4,,,,,,
DB00471,Montelukast,,Cytochrome P450 3A4,,,,,,
DB00471,Montelukast,,Cytochrome P450 2C9,,,,,,
DB00471,Montelukast,,Cytochrome P450 2C9,,,,,,
DB00471,Montelukast,,Cytochrome P450 3A4,,,,,,
DB00471,Montelukast,,Cytochrome P450 2A6,,,,,,
DB00471,Montelukast,,Cytochrome P450 3A4,,,,,,
DB00471,Montelukast,,Cytochrome P450 3A4,,,,,,
DB00471,Montelukast,,Cytochrome P450 2C9,,,,,,
DB00471,Montelukast,BE0000017,Prostaglandin G/H synthase 1,substrate,,,Humans,PTGS1,P23219
DB00471,Montelukast,BE0003336,Cytochrome P450 2A6,substrate,,,Humans,CYP2A6,P11509
DB00471,Montelukast,BE0002638,Cytochrome P450 3A4,substrate,,,Humans,CYP3A4,P08684
DB00471,Montelukast,BE0002793,Cytochrome P450 2C9,substrate,,,Humans,CYP2C9,P11712
DB00471,Montelukast,BE0002887,Cytochrome P450 2C8,"substrate, inhibitor",unknown,,Humans,CYP2C8,P10632
DB00472,Fluoxetine,,UDP-glucuronosyltransferases (UGTs),,,,,,
DB00472,Fluoxetine,,Cytochrome P450 2D6,,,,,,
DB00472,Fluoxetine,,Cytochrome P450 3A4,,,,,,
DB00472,Fluoxetine,,Cytochrome P450 2C9,,,,,,
DB00472,Fluoxetine,,Cytochrome P450 3A5,,,,,,
DB00472,Fluoxetine,,Cytochrome P450 2C19,,,,,,
DB00472,Fluoxetine,,Cytochrome P450 1A2,,,,,,
DB00472,Fluoxetine,,Cytochrome P450 2B6,,,,,,
DB00472,Fluoxetine,,Cytochrome P450 2C19,,,,,,
DB00472,Fluoxetine,,Cytochrome P450 3A4,,,,,,
DB00472,Fluoxetine,,Cytochrome P450 2C19,,,,,,
DB00472,Fluoxetine,,Cytochrome P450 3A4,,,,,,
DB00472,Fluoxetine,,Cytochrome P450 2C19,,,,,,
DB00472,Fluoxetine,,Cytochrome P450 3A4,,,,,,
DB00472,Fluoxetine,,UDP-glucuronosyltransferases (UGTs),,,,,,
DB00472,Fluoxetine,,Cytochrome P450 2C19,,,,,,
DB00472,Fluoxetine,,Cytochrome P450 3A4,,,,,,
DB00472,Fluoxetine,BE0003549,Cytochrome P450 2B6,substrate,,,Humans,CYP2B6,P20813
DB00472,Fluoxetine,BE0002362,Cytochrome P450 3A5,substrate,,,Humans,CYP3A5,P20815
DB00472,Fluoxetine,BE0002793,Cytochrome P450 2C9,"substrate, inhibitor",unknown,,Humans,CYP2C9,P11712
DB00472,Fluoxetine,BE0002363,Cytochrome P450 2D6,"substrate, inhibitor",strong,,Humans,CYP2D6,P10635
DB00472,Fluoxetine,BE0001052,Cytochrome P450,inducer,,unknown,Humans,CYP2B,Q14097
DB00472,Fluoxetine,BE0002433,Cytochrome P450 1A2,"substrate, inhibitor",unknown,,Humans,CYP1A2,P05177
DB00472,Fluoxetine,BE0002638,Cytochrome P450 3A4,"substrate, inhibitor",weak,,Humans,CYP3A4,P08684
DB00472,Fluoxetine,BE0003536,Cytochrome P450 2C19,"substrate, inhibitor",strong,,Humans,CYP2C19,P33261
DB00475,Chlordiazepoxide,BE0002638,Cytochrome P450 3A4,substrate,,,Humans,CYP3A4,P08684
DB00476,Duloxetine,,Cytochrome P450 1A2,,,,,,
DB00476,Duloxetine,,Cytochrome P450 2D6,,,,,,
DB00476,Duloxetine,,Cytochrome P450 1A2,,,,,,
DB00476,Duloxetine,,Cytochrome P450 2D6,,,,,,
DB00476,Duloxetine,,Cytochrome P450 2C9,,,,,,
DB00476,Duloxetine,,Cytochrome P450 1A2,,,,,,
DB00476,Duloxetine,,Cytochrome P450 2D6,,,,,,
DB00476,Duloxetine,,Cytochrome P450 2C9,,,,,,
DB00476,Duloxetine,BE0002363,Cytochrome P450 2D6,"substrate, inhibitor",moderate,,Humans,CYP2D6,P10635
DB00476,Duloxetine,BE0002793,Cytochrome P450 2C9,substrate,,,Humans,CYP2C9,P11712
DB00476,Duloxetine,BE0002638,Cytochrome P450 3A4,inhibitor,unknown,,Humans,CYP3A4,P08684
DB00476,Duloxetine,BE0002433,Cytochrome P450 1A2,"substrate, inhibitor",unknown,,Humans,CYP1A2,P05177
DB00476,Duloxetine,BE0003549,Cytochrome P450 2B6,inhibitor,unknown,,Humans,CYP2B6,P20813
DB00476,Duloxetine,BE0003536,Cytochrome P450 2C19,inhibitor,unknown,,Humans,CYP2C19,P33261
DB00477,Chlorpromazine,,Cytochrome P450 2D6,,,,,,
DB00477,Chlorpromazine,,Cytochrome P450 3A4,,,,,,
DB00477,Chlorpromazine,BE0002363,Cytochrome P450 2D6,"substrate, inhibitor",unknown,,Humans,CYP2D6,P10635
DB00477,Chlorpromazine,BE0002433,Cytochrome P450 1A2,substrate,,,Humans,CYP1A2,P05177
DB00477,Chlorpromazine,BE0003533,Cytochrome P450 2E1,inhibitor,unknown,,Humans,CYP2E1,P05181
DB00477,Chlorpromazine,BE0002638,Cytochrome P450 3A4,inducer,,unknown,Humans,CYP3A4,P08684
DB00477,Chlorpromazine,BE0002180,Cholinesterase,inhibitor,unknown,,Humans,BCHE,P06276
DB00481,Raloxifene,,UDP-glucuronosyltransferase 1A10,,,,,,
DB00481,Raloxifene,,UDP-glucuronosyltransferase 1A8,,,,,,
DB00481,Raloxifene,,UDP-glucuronosyltransferase 1A1,,,,,,
DB00481,Raloxifene,,UDP-glucuronosyltransferase 1A10,,,,,,
DB00481,Raloxifene,,UDP-glucuronosyltransferase 1A8,,,,,,
DB00481,Raloxifene,,UDP-glucuronosyltransferase 1A1,,,,,,
DB00481,Raloxifene,,UDP-glucuronosyltransferase 1A10,,,,,,
DB00481,Raloxifene,,UDP-glucuronosyltransferase 1A8,,,,,,
DB00481,Raloxifene,,UDP-glucuronosyltransferase 1A1,,,,,,
DB00481,Raloxifene,BE0003549,Cytochrome P450 2B6,inhibitor,strong,,Humans,CYP2B6,P20813
DB00481,Raloxifene,BE0002887,Cytochrome P450 2C8,inhibitor,unknown,,Humans,CYP2C8,P10632
DB00481,Raloxifene,BE0003539,Aldehyde oxidase,inhibitor,unknown,,Humans,AOX1,Q06278
DB00481,Raloxifene,BE0002090,Aromatase,inhibitor,unknown,,Humans,CYP19A1,P11511
DB00481,Raloxifene,BE0002638,Cytochrome P450 3A4,inhibitor,unknown,,Humans,CYP3A4,P08684
DB00481,Raloxifene,BE0003541,UDP-glucuronosyltransferase 1A1,substrate,,,Humans,UGT1A1,P22309
DB00481,Raloxifene,BE0003678,UDP-glucuronosyltransferase 1A10,substrate,,,Humans,UGT1A10,Q9HAW8
DB00481,Raloxifene,BE0003682,UDP-glucuronosyltransferase 1A8,substrate,,,Humans,UGT1A8,Q9HAW9
DB00482,Celecoxib,,Cytochrome P450 2C9,,,,,,
DB00482,Celecoxib,,Cytochrome P450 3A4,,,,,,
DB00482,Celecoxib,,Cytochrome P450 2D6,,,,,,
DB00482,Celecoxib,,Cytochrome P450 2C8,,,,,,
DB00482,Celecoxib,,Alcohol dehydrogenase 1A,,,,,,
DB00482,Celecoxib,,All-trans-retinol dehydrogenase [NAD(+)] ADH1B,,,,,,
DB00482,Celecoxib,,UDP-glucuronosyltransferases (UGTs),,,,,,
DB00482,Celecoxib,BE0002638,Cytochrome P450 3A4,substrate,,,Humans,CYP3A4,P08684
DB00482,Celecoxib,BE0002793,Cytochrome P450 2C9,substrate,,,Humans,CYP2C9,P11712
DB00482,Celecoxib,BE0002363,Cytochrome P450 2D6,"substrate, inhibitor",unknown,,Humans,CYP2D6,P10635
DB00482,Celecoxib,BE0002887,Cytochrome P450 2C8,substrate,,,Humans,CYP2C8,P10632
DB00482,Celecoxib,BE0000262,Prostaglandin G/H synthase 2,inhibitor,unknown,,Humans,PTGS2,P35354
DB00484,Brimonidine,,Aldehyde oxidase,,,,,,
DB00484,Brimonidine,,Aldehyde oxidase,,,,,,
DB00484,Brimonidine,BE0003539,Aldehyde oxidase,substrate,,,Humans,AOX1,Q06278
DB00485,Dicloxacillin,BE0002638,Cytochrome P450 3A4,inducer,,unknown,Humans,CYP3A4,P08684
DB00486,Nabilone,BE0002793,Cytochrome P450 2C9,"substrate, inhibitor",moderate,,Humans,CYP2C9,P11712
DB00486,Nabilone,BE0002638,Cytochrome P450 3A4,"substrate, inhibitor",weak,,Humans,CYP3A4,P08684
DB00486,Nabilone,BE0002887,Cytochrome P450 2C8,"substrate, inhibitor",moderate,,Humans,CYP2C8,P10632
DB00486,Nabilone,BE0003533,Cytochrome P450 2E1,"substrate, inhibitor",weak,,Humans,CYP2E1,P05181
DB00486,Nabilone,BE0003683,Cytochrome P450 2J2,substrate,,,Humans,CYP2J2,P51589
DB00487,Pefloxacin,BE0002433,Cytochrome P450 1A2,inhibitor,unknown,,Humans,CYP1A2,P05177
DB00489,Sotalol,BE0002363,Cytochrome P450 2D6,substrate,,,Humans,CYP2D6,P10635
DB00490,Buspirone,,Cytochrome P450 3A4,,,,,,
DB00490,Buspirone,,Cytochrome P450 3A4,,,,,,
DB00490,Buspirone,,Cytochrome P450 3A5,,,,,,
DB00490,Buspirone,,Cytochrome P450 2D6,,,,,,
DB00490,Buspirone,,Cytochrome P450 3A4,,,,,,
DB00490,Buspirone,,Cytochrome P450 3A4,,,,,,
DB00490,Buspirone,,Cytochrome P450 3A4,,,,,,
DB00490,Buspirone,BE0002638,Cytochrome P450 3A4,substrate,,,Humans,CYP3A4,P08684
DB00490,Buspirone,BE0002362,Cytochrome P450 3A5,substrate,,,Humans,CYP3A5,P20815
DB00490,Buspirone,BE0003612,Cytochrome P450 3A7,substrate,,,Humans,CYP3A7,P24462
DB00490,Buspirone,BE0002363,Cytochrome P450 2D6,substrate,,,Humans,CYP2D6,P10635
DB00491,Miglitol,BE0002639,Pancreatic alpha-amylase,inhibitor,unknown,,Humans,AMY2A,P04746
DB00494,Entacapone,BE0002363,Cytochrome P450 2D6,inhibitor,weak,,Humans,CYP2D6,P10635
DB00494,Entacapone,BE0002089,Catechol O-methyltransferase,inhibitor,unknown,,Humans,COMT,P21964
DB00494,Entacapone,BE0003538,UDP-glucuronosyltransferase 1A9,substrate,,,Humans,UGT1A9,O60656
DB00495,Zidovudine,BE0003336,Cytochrome P450 2A6,substrate,,,Humans,CYP2A6,P11509
DB00495,Zidovudine,BE0002793,Cytochrome P450 2C9,substrate,,,Humans,CYP2C9,P11712
DB00495,Zidovudine,BE0002638,Cytochrome P450 3A4,substrate,,,Humans,CYP3A4,P08684
DB00495,Zidovudine,BE0001260,"Thymidine kinase, cytosolic",substrate,,,Humans,TK1,P04183
DB00495,Zidovudine,BE0003679,UDP-glucuronosyltransferase 2B7,substrate,,,Humans,UGT2B7,P16662
DB00495,Zidovudine,BE0003541,UDP-glucuronosyltransferase 1A1,"substrate, inducer",,unknown,Humans,UGT1A1,P22309
DB00496,Darifenacin,BE0002638,Cytochrome P450 3A4,substrate,,,Humans,CYP3A4,P08684
DB00496,Darifenacin,BE0002363,Cytochrome P450 2D6,"substrate, inhibitor",moderate,,Humans,CYP2D6,P10635
DB00497,Oxycodone,,Cytochrome P450 2D6,,,,,,
DB00497,Oxycodone,,Cytochrome P450 3A4,,,,,,
DB00497,Oxycodone,,Cytochrome P450 3A4,,,,,,
DB00497,Oxycodone,,Cytochrome P450 2D6,,,,,,
DB00497,Oxycodone,BE0002363,Cytochrome P450 2D6,substrate,,,Humans,CYP2D6,P10635
DB00497,Oxycodone,BE0002638,Cytochrome P450 3A4,substrate,,,Humans,CYP3A4,P08684
DB00497,Oxycodone,BE0002362,Cytochrome P450 3A5,substrate,,,Humans,CYP3A5,P20815
DB00499,Flutamide,,Cytochrome P450 1A2,,,,,,
DB00499,Flutamide,BE0003543,Cytochrome P450 1A1,substrate,,,Humans,CYP1A1,P04798
DB00499,Flutamide,BE0001111,Cytochrome P450 1B1,substrate,,,Humans,CYP1B1,Q16678
DB00499,Flutamide,BE0002362,Cytochrome P450 3A5,substrate,,,Humans,CYP3A5,P20815
DB00499,Flutamide,BE0002433,Cytochrome P450 1A2,substrate,,,Humans,CYP1A2,P05177
DB00499,Flutamide,BE0002638,Cytochrome P450 3A4,substrate,,,Humans,CYP3A4,P08684
DB00500,Tolmetin,BE0003532,"Tryptophan 2,3-dioxygenase",inhibitor,unknown,,Humans,TDO2,P48775
DB00500,Tolmetin,BE0001075,Myeloperoxidase,inhibitor,unknown,,Humans,MPO,P05164
DB00501,Cimetidine,BE0000731,"Cytochrome P450 11B1, mitochondrial",inhibitor,unknown,,Humans,CYP11B1,P15538
DB00501,Cimetidine,BE0002887,Cytochrome P450 2C8,inhibitor,weak,,Humans,CYP2C8,P10632
DB00501,Cimetidine,BE0002793,Cytochrome P450 2C9,inhibitor,unknown,,Humans,CYP2C9,P11712
DB00501,Cimetidine,BE0003533,Cytochrome P450 2E1,inhibitor,unknown,,Humans,CYP2E1,P05181
DB00501,Cimetidine,BE0003606,Flavin-containing monooxygenase 3,substrate,,,Humans,FMO3,P31513
DB00501,Cimetidine,BE0003609,Flavin-containing monooxygenase 1,substrate,,,Humans,FMO1,Q01740
DB00501,Cimetidine,BE0002433,Cytochrome P450 1A2,inhibitor,weak,,Humans,CYP1A2,P05177
DB00501,Cimetidine,BE0002363,Cytochrome P450 2D6,inhibitor,weak,,Humans,CYP2D6,P10635
DB00501,Cimetidine,BE0003536,Cytochrome P450 2C19,inhibitor,unknown,,Humans,CYP2C19,P33261
DB00501,Cimetidine,BE0002638,Cytochrome P450 3A4,inhibitor,weak,,Humans,CYP3A4,P08684
DB00501,Cimetidine,BE0002362,Cytochrome P450 3A5,inhibitor,weak,,Humans,CYP3A5,P20815
DB00502,Haloperidol,,Cytochrome P450 3A4,,,,,,
DB00502,Haloperidol,,Cytochrome P450 3A4,,,,,,
DB00502,Haloperidol,,Carbonyl reductase [NADPH] 1,,,,,,
DB00502,Haloperidol,,Cytochrome P450 3A4,,,,,,
DB00502,Haloperidol,,UDP-glucuronosyltransferase 1A9,,,,,,
DB00502,Haloperidol,,Cytochrome P450 3A4,,,,,,
DB00502,Haloperidol,,Cytochrome P450 3A4,,,,,,
DB00502,Haloperidol,,Cytochrome P450 2D6,,,,,,
DB00502,Haloperidol,,Cytochrome P450 1A2,,,,,,
DB00502,Haloperidol,,Cytochrome P450 3A4,,,,,,
DB00502,Haloperidol,BE0003074,Carbonyl reductase [NADPH] 1,substrate,,,Humans,CBR1,P16152
DB00502,Haloperidol,BE0003538,UDP-glucuronosyltransferase 1A9,substrate,,,Humans,UGT1A9,O60656
DB00502,Haloperidol,BE0003536,Cytochrome P450 2C19,substrate,,,Humans,CYP2C19,P33261
DB00502,Haloperidol,BE0002793,Cytochrome P450 2C9,substrate,,,Humans,CYP2C9,P11712
DB00502,Haloperidol,BE0003543,Cytochrome P450 1A1,substrate,,,Humans,CYP1A1,P04798
DB00502,Haloperidol,BE0002433,Cytochrome P450 1A2,substrate,,,Humans,CYP1A2,P05177
DB00502,Haloperidol,BE0002363,Cytochrome P450 2D6,"substrate, inhibitor",unknown,,Humans,CYP2D6,P10635
DB00502,Haloperidol,BE0002362,Cytochrome P450 3A5,substrate,,,Humans,CYP3A5,P20815
DB00502,Haloperidol,BE0002638,Cytochrome P450 3A4,"substrate, inhibitor",moderate,,Humans,CYP3A4,P08684
DB00502,Haloperidol,BE0003612,Cytochrome P450 3A7,substrate,,,Humans,CYP3A7,P24462
DB00503,Ritonavir,,Cytochrome P450 3A5,,,,,,
DB00503,Ritonavir,,Cytochrome P450 3A4,,,,,,
DB00503,Ritonavir,,Cytochrome P450 3A4,,,,,,
DB00503,Ritonavir,,Cytochrome P450 3A5,,,,,,
DB00503,Ritonavir,,Cytochrome P450 3A5,,,,,,
DB00503,Ritonavir,,Cytochrome P450 3A4,,,,,,
DB00503,Ritonavir,,Cytochrome P450 2D6,,,,,,
DB00503,Ritonavir,,Cytochrome P450 3A4,,,,,,
DB00503,Ritonavir,,Cytochrome P450 3A5,,,,,,
DB00503,Ritonavir,BE0002638,Cytochrome P450 3A4,"substrate, inhibitor",strong,,Humans,CYP3A4,P08684
DB00503,Ritonavir,BE0002363,Cytochrome P450 2D6,"substrate, inhibitor",weak,,Humans,CYP2D6,P10635
DB00503,Ritonavir,BE0002793,Cytochrome P450 2C9,inducer,,weak,Humans,CYP2C9,P11712
DB00503,Ritonavir,BE0003536,Cytochrome P450 2C19,inducer,,weak,Humans,CYP2C19,P33261
DB00503,Ritonavir,BE0003549,Cytochrome P450 2B6,"inhibitor, inducer",unknown,weak,Humans,CYP2B6,P20813
DB00503,Ritonavir,BE0002887,Cytochrome P450 2C8,"inhibitor, inducer",strong,unknown,Humans,CYP2C8,P10632
DB00503,Ritonavir,BE0002433,Cytochrome P450 1A2,inducer,,unknown,Humans,CYP1A2,P05177
DB00503,Ritonavir,BE0002362,Cytochrome P450 3A5,"substrate, inhibitor",strong,,Humans,CYP3A5,P20815
DB00503,Ritonavir,BE0003612,Cytochrome P450 3A7,"substrate, inhibitor",strong,,Humans,CYP3A7,P24462
DB00503,Ritonavir,BE0009758,UDP-glucuronosyltransferases (UGTs),inducer,,unknown,Humans,UGT1A1,P22309
DB00507,Nitazoxanide,,Ectonucleotide pyrophosphatase/phosphodiesterase family member 1,,,,,,
DB00508,Triflupromazine,BE0002180,Cholinesterase,inhibitor,unknown,,Humans,BCHE,P06276
DB00513,Aminocaproic acid,BE0003539,Aldehyde oxidase,substrate,,,Humans,AOX1,Q06278
DB00514,Dextromethorphan,,Cytochrome P450 2D6,,,,,,
DB00514,Dextromethorphan,,Cytochrome P450 2C9,,,,,,
DB00514,Dextromethorphan,,Cytochrome P450 3A4,,,,,,
DB00514,Dextromethorphan,,Cytochrome P450 2B6,,,,,,
DB00514,Dextromethorphan,,Cytochrome P450 2D6,,,,,,
DB00514,Dextromethorphan,,Cytochrome P450 2C9,,,,,,
DB00514,Dextromethorphan,,UDP-glucuronosyltransferases (UGTs),,,,,,
DB00514,Dextromethorphan,,UDP-glucuronosyltransferase 2B4,,,,,,
DB00514,Dextromethorphan,,UDP-glucuronosyltransferase 2B7,,,,,,
DB00514,Dextromethorphan,,UDP-glucuronosyltransferase 2B15,,,,,,
DB00514,Dextromethorphan,,UDP-glucuronosyltransferase 2B17,,,,,,
DB00514,Dextromethorphan,,Cytochrome P450 3A4,,,,,,
DB00514,Dextromethorphan,,Cytochrome P450 2D6,,,,,,
DB00514,Dextromethorphan,,Cytochrome P450 2D6,,,,,,
DB00514,Dextromethorphan,,UDP-glucuronosyltransferases (UGTs),,,,,,
DB00514,Dextromethorphan,,UDP-glucuronosyltransferase 2B4,,,,,,
DB00514,Dextromethorphan,,UDP-glucuronosyltransferase 2B7,,,,,,
DB00514,Dextromethorphan,,UDP-glucuronosyltransferase 2B15,,,,,,
DB00514,Dextromethorphan,,UDP-glucuronosyltransferase 2B17,,,,,,
DB00514,Dextromethorphan,BE0002363,Cytochrome P450 2D6,substrate,,,Humans,CYP2D6,P10635
DB00514,Dextromethorphan,BE0002638,Cytochrome P450 3A4,substrate,,,Humans,CYP3A4,P08684
DB00514,Dextromethorphan,BE0003612,Cytochrome P450 3A7,substrate,,,Humans,CYP3A7,P24462
DB00514,Dextromethorphan,BE0003549,Cytochrome P450 2B6,substrate,,,Humans,CYP2B6,P20813
DB00514,Dextromethorphan,BE0003536,Cytochrome P450 2C19,substrate,,,Humans,CYP2C19,P33261
DB00514,Dextromethorphan,BE0002793,Cytochrome P450 2C9,substrate,,,Humans,CYP2C9,P11712
DB00514,Dextromethorphan,BE0003681,UDP-glucuronosyltransferase 2B4,substrate,,,Humans,UGT2B4,P06133
DB00514,Dextromethorphan,BE0003679,UDP-glucuronosyltransferase 2B7,substrate,,,Humans,UGT2B7,P16662
DB00514,Dextromethorphan,BE0004696,UDP-glucuronosyltransferase 2B15,substrate,,,Humans,UGT2B15,P54855
DB00514,Dextromethorphan,BE0003680,UDP-glucuronosyltransferase 2B17,substrate,,,Humans,UGT2B17,O75795
DB00515,Cisplatin,BE0001075,Myeloperoxidase,inducer,,unknown,Humans,MPO,P05164
DB00515,Cisplatin,BE0002204,Xanthine dehydrogenase/oxidase,inducer,,unknown,Humans,XDH,P47989
DB00515,Cisplatin,BE0000421,Cytochrome P450 4A11,inducer,,unknown,Humans,CYP4A11,Q02928
DB00515,Cisplatin,BE0000262,Prostaglandin G/H synthase 2,inhibitor,unknown,,Humans,PTGS2,P35354
DB00515,Cisplatin,BE0004429,Arylamine N-acetyltransferase,inhibitor,unknown,,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),nat,P9WJI5
DB00515,Cisplatin,BE0002793,Cytochrome P450 2C9,inhibitor,unknown,,Humans,CYP2C9,P11712
DB00515,Cisplatin,BE0003549,Cytochrome P450 2B6,inhibitor,unknown,,Humans,CYP2B6,P20813
DB00515,Cisplatin,BE0002180,Cholinesterase,inhibitor,unknown,,Humans,BCHE,P06276
DB00515,Cisplatin,BE0000818,Glutathione S-transferase theta-1,substrate,,,Humans,GSTT1,P30711
DB00515,Cisplatin,BE0004778,Metallothionein-1A,substrate,,,Humans,MT1A,P04731
DB00515,Cisplatin,BE0004779,Metallothionein-2,substrate,,,Humans,MT2A,P02795
DB00515,Cisplatin,BE0002390,Superoxide dismutase [Cu-Zn],substrate,,,Humans,SOD1,P00441
DB00515,Cisplatin,BE0000814,Glutathione S-transferase P,substrate,,,Humans,GSTP1,P09211
DB00515,Cisplatin,BE0001184,NAD(P)H dehydrogenase [quinone] 1,substrate,,,Humans,NQO1,P15559
DB00515,Cisplatin,BE0000807,Glutathione S-transferase Mu 1,substrate,,,Humans,GSTM1,P09488
DB00518,Albendazole,BE0003543,Cytochrome P450 1A1,inducer,,strong,Humans,CYP1A1,P04798
DB00518,Albendazole,BE0002433,Cytochrome P450 1A2,inducer,,strong,Humans,CYP1A2,P05177
DB00518,Albendazole,BE0002638,Cytochrome P450 3A4,substrate,,,Humans,CYP3A4,P08684
DB00518,Albendazole,BE0003536,Cytochrome P450 2C19,substrate,,,Humans,CYP2C19,P33261
DB00519,Trandolapril,BE0002705,Liver carboxylesterase 1,substrate,,,Humans,CES1,P23141
DB00520,Caspofungin,BE0002638,Cytochrome P450 3A4,inhibitor,unknown,,Humans,CYP3A4,P08684
DB00521,Carteolol,,Cytochrome P450 2D6,,,,,,
DB00521,Carteolol,BE0002363,Cytochrome P450 2D6,substrate,,,Humans,CYP2D6,P10635
DB00526,Oxaliplatin,BE0000818,Glutathione S-transferase theta-1,substrate,,,Humans,GSTT1,P30711
DB00526,Oxaliplatin,BE0004778,Metallothionein-1A,substrate,,,Humans,MT1A,P04731
DB00526,Oxaliplatin,BE0004779,Metallothionein-2,substrate,,,Humans,MT2A,P02795
DB00526,Oxaliplatin,BE0001075,Myeloperoxidase,substrate,,,Humans,MPO,P05164
DB00526,Oxaliplatin,BE0002390,Superoxide dismutase [Cu-Zn],substrate,,,Humans,SOD1,P00441
DB00526,Oxaliplatin,BE0000814,Glutathione S-transferase P,substrate,,,Humans,GSTP1,P09211
DB00526,Oxaliplatin,BE0000807,Glutathione S-transferase Mu 1,substrate,,,Humans,GSTM1,P09488
DB00526,Oxaliplatin,BE0001184,NAD(P)H dehydrogenase [quinone] 1,substrate,,,Humans,NQO1,P15559
DB00527,Cinchocaine,BE0002180,Cholinesterase,inhibitor,unknown,,Humans,BCHE,P06276
DB00528,Lercanidipine,BE0002363,Cytochrome P450 2D6,inhibitor,unknown,,Humans,CYP2D6,P10635
DB00528,Lercanidipine,BE0002638,Cytochrome P450 3A4,"substrate, inhibitor",unknown,,Humans,CYP3A4,P08684
DB00528,Lercanidipine,BE0002362,Cytochrome P450 3A5,substrate,,,Humans,CYP3A5,P20815
DB00528,Lercanidipine,BE0003612,Cytochrome P450 3A7,substrate,,,Humans,CYP3A7,P24462
DB00530,Erlotinib,,Cytochrome P450 3A4,,,,,,
DB00530,Erlotinib,,Cytochrome P450 3A5,,,,,,
DB00530,Erlotinib,,Cytochrome P450 1A1,,,,,,
DB00530,Erlotinib,,Cytochrome P450 1A2,,,,,,
DB00530,Erlotinib,BE0002638,Cytochrome P450 3A4,"substrate, inhibitor",unknown,,Humans,CYP3A4,P08684
DB00530,Erlotinib,BE0002362,Cytochrome P450 3A5,substrate,,,Humans,CYP3A5,P20815
DB00530,Erlotinib,BE0002433,Cytochrome P450 1A2,substrate,,,Humans,CYP1A2,P05177
DB00530,Erlotinib,BE0003543,Cytochrome P450 1A1,substrate,,,Humans,CYP1A1,P04798
DB00530,Erlotinib,BE0002363,Cytochrome P450 2D6,substrate,,,Humans,CYP2D6,P10635
DB00530,Erlotinib,BE0002887,Cytochrome P450 2C8,"substrate, inhibitor",strong,,Humans,CYP2C8,P10632
DB00530,Erlotinib,BE0001111,Cytochrome P450 1B1,substrate,,,Humans,CYP1B1,Q16678
DB00530,Erlotinib,BE0003541,UDP-glucuronosyltransferase 1A1,inhibitor,unknown,,Humans,UGT1A1,P22309
DB00530,Erlotinib,BE0000767,Epidermal growth factor receptor,inhibitor,unknown,,Humans,EGFR,P00533
DB00531,Cyclophosphamide,,Cytochrome P450 2C9,,,,,,
DB00531,Cyclophosphamide,,Cytochrome P450 3A4,,,,,,
DB00531,Cyclophosphamide,,Cytochrome P450 2B6,,,,,,
DB00531,Cyclophosphamide,,Cytochrome P450 2C19,,,,,,
DB00531,Cyclophosphamide,,Cytochrome P450 3A7,,,,,,
DB00531,Cyclophosphamide,,Cytochrome P450 3A4,,,,,,
DB00531,Cyclophosphamide,,Cytochrome P450 3A7,,,,,,
DB00531,Cyclophosphamide,,Cytochrome P450 3A7,,,,,,
DB00531,Cyclophosphamide,,Cytochrome P450 3A7,,,,,,
DB00531,Cyclophosphamide,,Alcohol dehydrogenase 1A,,,,,,
DB00531,Cyclophosphamide,,Aldo-keto reductase family 1 member A1,,,,,,
DB00531,Cyclophosphamide,,"Aldehyde dehydrogenase, dimeric NADP-preferring",,,,,,
DB00531,Cyclophosphamide,,Retinaldehyde dehydrogenase 3,,,,,,
DB00531,Cyclophosphamide,,Aldehyde dehydrogenase family 3 member B1,,,,,,
DB00531,Cyclophosphamide,,Aldehyde dehydrogenase family 3 member B2,,,,,,
DB00531,Cyclophosphamide,,"Aldehyde dehydrogenase, dimeric NADP-preferring",,,,,,
DB00531,Cyclophosphamide,,Aldehyde dehydrogenase 1A1,,,,,,
DB00531,Cyclophosphamide,BE0002793,Cytochrome P450 2C9,substrate,,,Humans,CYP2C9,P11712
DB00531,Cyclophosphamide,BE0002638,Cytochrome P450 3A4,"substrate, inducer",,unknown,Humans,CYP3A4,P08684
DB00531,Cyclophosphamide,BE0003549,Cytochrome P450 2B6,"substrate, inducer",,unknown,Humans,CYP2B6,P20813
DB00531,Cyclophosphamide,BE0003536,Cytochrome P450 2C19,substrate,,,Humans,CYP2C19,P33261
DB00531,Cyclophosphamide,BE0003336,Cytochrome P450 2A6,substrate,,,Humans,CYP2A6,P11509
DB00531,Cyclophosphamide,BE0003611,Cytochrome P450 2C18,substrate,,,Humans,CYP2C18,P33260
DB00531,Cyclophosphamide,BE0002362,Cytochrome P450 3A5,substrate,,,Humans,CYP3A5,P20815
DB00531,Cyclophosphamide,BE0002887,Cytochrome P450 2C8,"substrate, inducer",,unknown,Humans,CYP2C8,P10632
DB00532,Mephenytoin,,Cytochrome P450 2B6,,,,,,
DB00532,Mephenytoin,,Cytochrome P450 2C9,,,,,,
DB00532,Mephenytoin,,Cytochrome P450 2B6,,,,,,
DB00532,Mephenytoin,,Cytochrome P450 2C19,,,,,,
